synthetic_143035_143035_71449786_avg499.5266_std166.1713_random_bw31565.6672_skew1.5304_neigh0.963_cross0.7994_n14.mtx,normal,random,14,143035,143035,71449786,0.3492338178723493,818.2235488891603,[512-1024],499.5265913937149,166.17129716279672,31565.66723529206,13910.443338469166,0.2206849179242288,0.0972520245986588,0.02062699815801069,0.016211736687602892,2950.3826815310595,2318.8457571112804,1.5303958223191878,0.9629579856264371,0.7993865936907378,Xilinx_SpMV,14.7,26.8,33,485.09999999999997
synthetic_143035_143035_71449786_avg499.5266_std166.1713_random_bw31647.9727_skew1.5304_neigh0.5315_cross0.7981_n14.mtx,normal,random,14,143035,143035,71449786,0.3492338178723493,818.2235488891603,[512-1024],499.5265913937149,166.17129716279672,31647.97269199846,13895.521112141843,0.22126033972103654,0.0971476988998626,0.02044058285437441,0.014841770091604947,2923.718768575444,2122.892585052714,1.5303958223191878,0.5314780928805021,0.7980787116674755,Xilinx_SpMV,17.7,27.299999999999997,33,584.1
synthetic_143035_143035_71449786_avg499.5266_std166.1713_random_bw31672.1833_skew1.5304_neigh0.1067_cross0.799_n14.mtx,normal,random,14,143035,143035,71449786,0.3492338178723493,818.2235488891603,[512-1024],499.5265913937149,166.17129716279672,31672.183332750727,13914.222403406147,0.22142960347293128,0.09727844515961932,0.020521044124263598,0.015238119283583366,2935.227546314043,2179.584391727347,1.5303958223191878,0.10669871005631844,0.7990442837366444,Xilinx_SpMV,20.6,27.7,33,679.8000000000001
synthetic_143035_143035_71449786_avg499.5266_std166.1713_random_bw39038.9643_skew1.5304_neigh0.515_cross0.4338_n14.mtx,normal,random,14,143035,143035,71449786,0.3492338178723493,818.2235488891603,[512-1024],499.5265913937149,166.17129716279672,39038.96425350439,8099.1040455975435,0.2729329482539545,0.05662323239485121,0.013091629213613664,0.0060897258458277115,1872.5611845692306,871.0439363579668,1.5303958223191878,0.5150222843214673,0.4337541143727257,Xilinx_SpMV,18.2,27.4,33,600.6
synthetic_143035_143035_71449786_avg499.5266_std166.1713_random_bw39062.7234_skew1.5304_neigh0.0771_cross0.4365_n14.mtx,normal,random,14,143035,143035,71449786,0.3492338178723493,818.2235488891603,[512-1024],499.5265913937149,166.17129716279672,39062.72340336281,8071.3272620236085,0.2730990554994429,0.05642903668349431,0.013073222517042984,0.005611622358555061,1869.9283827252436,802.6584040559231,1.5303958223191878,0.07709400277280047,0.43647304062387016,Xilinx_SpMV,21.2,27.8,33,699.6
synthetic_143035_143035_71449786_avg499.5266_std166.1713_random_bw39074.9703_skew1.5304_neigh0.9562_cross0.4314_n14.mtx,normal,random,14,143035,143035,71449786,0.3492338178723493,818.2235488891603,[512-1024],499.5265913937149,166.17129716279672,39074.97032894047,8046.020453248091,0.2731846773792461,0.05625210929666229,0.01307763364417707,0.006598987046504433,1870.5593282948666,943.8861121967616,1.5303958223191878,0.9561959499780728,0.4314462535590496,Xilinx_SpMV,15.1,26.9,33,498.3
synthetic_143035_143035_71449786_avg499.5266_std166.1713_random_bw42461.0737_skew1.5304_neigh0.9565_cross0.065_n14.mtx,normal,random,14,143035,143035,71449786,0.3492338178723493,818.2235488891603,[512-1024],499.5265913937149,166.17129716279672,42461.0737232146,2994.738228646331,0.2968579279422141,0.020937100909891503,0.011788013777615305,0.006995305917590789,1686.0985506812049,1000.5735819225986,1.5303958223191878,0.9564522698500456,0.06499755983407747,Xilinx_SpMV,15.200000000000001,27.0,33,501.6
synthetic_143035_143035_71449786_avg499.5266_std166.1713_random_bw42477.6886_skew1.5304_neigh0.514_cross0.0696_n14.mtx,normal,random,14,143035,143035,71449786,0.3492338178723493,818.2235488891603,[512-1024],499.5265913937149,166.17129716279672,42477.68860768344,2969.768800121655,0.2969740875148281,0.02076253224820257,0.011767375754453168,0.005342570091818709,1683.1465910382087,764.1745130832891,1.5303958223191878,0.5140039187801067,0.06957417382469203,Xilinx_SpMV,18.3,27.4,33,603.9
synthetic_143035_143035_71449786_avg499.5266_std166.1713_random_bw42491.2239_skew1.5304_neigh0.0746_cross0.0738_n14.mtx,normal,random,14,143035,143035,71449786,0.3492338178723493,818.2235488891603,[512-1024],499.5265913937149,166.17129716279672,42491.22393120565,2951.520240603421,0.2970687169658171,0.02063495117001728,0.011764762704316045,0.005341533832136707,1682.7728334118453,764.0262916796738,1.5303958223191878,0.07456125900782963,0.07376019271215324,Xilinx_SpMV,21.4,27.8,33,706.1999999999999
synthetic_143035_143035_71543578_avg500.1823_std194.0056_random_bw42909.4536_skew100.9588_neigh0.0751_cross0.082_n14.mtx,normal,random,14,143035,143035,71543578,0.3496922564497004,819.2969131469728,[512-1024],500.18231901282905,194.00563193833213,42909.4535673087,128.68302413410672,0.29999268407948193,0.0008996610908806006,0.011655405274450102,0.00418332394554714,1667.1308934309704,598.3617405513352,100.95882193647066,0.07509171542972032,0.0819752828831669,Xilinx_SpMV,21.4,27.8,33,706.1999999999999
